t/Ri ,a/c ,a/t ,"A0, G0","A0, G1","A1, G0","A1, G1","A2, G0","A2, G1","A3, G0","A3, G1","A4, G0","A4, G1","A5, G0","A5, G1","A6, G0","A6, G1"
0.1,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134
0.1,0.0625,0.2,0.2890499,0.0147811,0.9219896,0.1328586,6.0096997,2.5982425,-21.937629,-3.8907259,33.946446,3.5562726,-25.339866,-2.4471215,7.3108326,0.7260215
0.1,0.0625,0.4,0.2873059,0.0155072,1.3052621,0.1448568,4.6012131,2.6766011,-17.084571,-3.9466405,28.947144,4.8914663,-23.791473,-4.4048681,7.3353113,1.4680245
0.1,0.0625,0.6,0.2809744,0.0126043,1.7401393,0.1465942,2.2988686,2.7615205,-7.7235391,-4.0810736,17.385265,7.280939,-18.152842,-7.7678947,6.3604835,2.7177283
0.1,0.0625,0.8,0.2695106,0.0084372,1.9636065,0.1053328,1.2283002,3.0865264,-0.8213441,-5.1047572,9.9420209,11.797139,-15.935439,-12.904792,6.3440991,4.397396
0.1,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.1,0.125,0.2,0.4043512,0.0458647,1.1681039,0.0143495,1.6434561,3.9367213,-5.5687394,-9.0232258,6.5838903,12.498287,-3.9846901,-9.7735425,0.9756456,3.0170109
0.1,0.125,0.4,0.432551,0.045278,1.701935,0.333441,-0.05407,1.820513,-0.27104,-1.14533,-0.2974,-0.22493,0.18942,-0.07679,-0.08567,0.11965
0.1,0.125,0.6,0.466246,0.051513,1.846281,0.362792,0.118826,1.945363,1.895146,-0.81983,-2.22873,0.032051,-0.64678,-1.033,0.74653,0.54095
0.1,0.125,0.8,0.50042,0.050926,1.565573,0.321058,2.186909,2.076457,2.200854,0.551979,-2.18792,-0.75782,-4.14593,-2.16633,2.87445,1.30443
0.1,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.1,0.25,0.2,0.6350228,0.0856903,-0.2119641,0.1511286,5.9568028,2.2237294,-14.916184,-3.0557324,18.776502,2.3214261,-12.456735,-1.4731351,3.3832587,0.4439542
0.1,0.25,0.4,0.698793,0.107703,0.344779,0.265188,3.442438,2.001373,-6.05177,-2.21239,3.604332,1.243341,-0.04525,-0.98174,-0.55329,0.38522
0.1,0.25,0.6,0.858944,0.152522,0.263315,0.27601,4.509792,2.085088,-6.42073,-1.45629,1.930137,-0.67106,1.883945,0.727595,-1.20092,-0.17204
0.1,0.25,0.8,1.084552,0.21133,-0.2782,0.254215,9.085535,2.384815,-15.5432,-0.41946,12.28714,-3.879,-5.77022,3.648836,1.44203,-1.07788
0.1,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.1,0.5,0.2,0.908924,0.1487903,-0.9470277,0.2149757,5.8122694,1.8829219,-12.939505,-3.3561626,16.332513,3.9304025,-11.352074,-3.2399641,3.2913303,1.1093948
0.1,0.5,0.4,1.002985,0.177168,-0.57596,0.321997,2.982162,1.255358,-1.83098,-0.48651,-3.81902,-1.64801,5.788766,1.69366,-2.27605,-0.54533
0.1,0.5,0.6,1.206404,0.238368,-0.93218,0.203016,4.124017,1.628254,-2.78321,-0.96529,-5.12496,-1.35052,8.312746,1.629653,-3.36215,-0.55612
0.1,0.5,0.8,1.459466,0.312242,-1.14449,0.102429,4.773246,2.085711,-4.14516,-2.08342,-2.96022,0.283979,5.813935,0.311955,-2.1977,-0.11767
0.1,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.1,1,0.2,1.2380657,0.2194837,-1.2701768,0.1768071,5.2914711,3.2996872,-14.476169,-9.3618333,22.897148,14.167089,-18.796156,-11.612517,6.1822911,3.8461643
0.1,1,0.4,1.342742,0.232879,-1.01466,0.520985,2.043616,0.929303,-0.74782,-0.94157,-3.17488,-0.62682,4.527086,1.126253,-1.81451,-0.45277
0.1,1,0.6,1.475713,0.272164,-1.20472,0.467468,2.296349,0.970918,-1.27903,-0.91305,-2.27587,-0.7725,3.691608,1.266525,-1.49816,-0.49013
0.1,1,0.8,1.638996,0.314193,-1.36009,0.447066,2.017802,0.843355,-0.37441,-0.60421,-3.25337,-0.98367,3.956049,1.228995,-1.38893,-0.4219
0.1,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.1,2,0.2,0.8297052,0.134886,-0.9932212,0.0624776,3.9945197,3.2528748,-12.078107,-9.8245409,19.703504,14.775725,-16.637981,-12.179089,5.6988875,4.1921695
0.1,2,0.4,0.8458749,0.145227,-0.359401,0.0359473,-0.6577823,3.4048512,3.1889098,-10.271104,-5.9152513,15.480348,4.6977129,-12.777595,-1.2859128,4.4006315
0.1,2,0.6,0.8760954,0.1537017,-0.3601463,0.0238822,-0.9648929,3.4227047,4.2085152,-10.295342,-7.5094681,15.522205,5.8890448,-12.858919,-1.6240482,4.450334
0.1,2,0.8,0.9390036,0.1509371,-1.0262914,0.1981818,3.0604601,2.1987908,-8.3936234,-6.3405515,13.086182,8.9157835,-10.973664,-7.331446,3.8361075,2.6167416
0.2,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134
0.2,0.0625,0.2,0.2846891,0.0133598,0.9259643,0.1259805,5.9103335,2.6073541,-21.460325,-3.8908359,33.126452,3.6033838,-24.702238,-2.521541,7.1191407,0.7547302
0.2,0.0625,0.4,0.2766488,0.0118367,1.6110281,0.1575003,2.35161,2.5745703,-10.341186,-3.6857687,18.921547,4.6301169,-16.540412,-4.2961611,5.3013624,1.4533059
0.2,0.0625,0.6,0.2689968,0.0087301,1.9034093,0.1497819,0.647284,2.6774334,-2.3491353,-3.9694008,8.1436603,7.0437495,-10.667333,-7.5002452,4.1167079,2.6245395
0.2,0.0625,0.8,0.2554783,0.0045719,2.0468462,0.1110321,-0.0822131,2.9583143,3.4213664,-5.007773,0.6981926,11.197636,-6.5421021,-11.755968,2.9676454,3.8272846
0.2,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.2,0.125,0.2,0.4014872,0.0443453,1.1741907,0.0224028,1.564673,3.8206837,-5.036206,-8.4139316,5.5615994,11.339663,-3.1453683,-8.7979577,0.7160267,2.7081857
0.2,0.125,0.4,0.382334,0.031678,1.745919,0.322613,-0.08283,1.526634,-0.55043,0.625355,1.090492,-3.91143,-1.52022,3.331029,0.55484,-1.05074
0.2,0.125,0.6,0.37957,0.022018,1.95885,0.404378,-1.14195,1.122881,4.157523,1.411468,-2.74234,-2.2682,-1.73433,0.044791,1.2469,0.32505
0.2,0.125,0.8,0.374302,0.007572,1.735023,0.425533,-0.37046,0.686983,7.014213,3.400888,-6.69944,-3.59338,0.172409,0.281236,0.62833,0.14355
0.2,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.2,0.25,0.2,0.6359717,0.0852188,-0.1946895,0.1622272,5.9248092,2.1678098,-14.774025,-2.8437025,18.556654,1.9809989,-12.309769,-1.2197689,3.3437575,0.3704304
0.2,0.25,0.4,0.654807,0.091884,0.490681,0.301251,3.473567,1.867395,-6.8787,-1.72192,5.995558,0.715735,-2.60863,-0.78578,0.37846,0.36757
0.2,0.25,0.6,0.736762,0.112705,0.532901,0.329346,4.065276,1.92385,-5.67898,-0.85505,2.702096,-1.13573,-0.07717,0.727023,-0.34376,-0.11694
0.2,0.25,0.8,0.823561,0.133631,0.049605,0.146859,8.066059,3.257226,-12.0672,-2.85931,10.88957,1.499683,-7.86213,-1.75451,2.66143,0.79321
0.2,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.2,0.5,0.2,0.9111832,0.1497822,-0.8704236,0.2268838,5.4253176,1.8393043,-11.903328,-3.2327001,14.866815,3.7365317,-10.312652,-3.0918831,3.0008184,1.0662371
0.2,0.5,0.4,0.987248,0.167919,-0.4453,0.376886,3.124547,1.127307,-2.47611,-0.03446,-2.81715,-2.33438,5.019464,2.164456,-2.04915,-0.67274
0.2,0.5,0.6,1.181673,0.225353,-0.762,0.26596,4.392908,1.582475,-3.42356,-0.6755,-4.4982,-1.83413,7.981611,1.94295,-3.30457,-0.63509
0.2,0.5,0.8,1.413787,0.295376,-0.91668,0.175153,5.784941,2.289457,-6.87192,-2.39051,1.091081,0.653225,2.410809,-0.10217,-1.06905,0.0564
0.2,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.2,1,0.2,1.2459636,0.2223172,-1.268463,0.1610842,5.322795,3.4145518,-14.672901,-9.6936477,23.252766,14.621415,-19.096733,-11.929534,6.2858919,3.9388987
0.2,1,0.4,1.368896,0.239275,-1.04408,0.532364,2.536126,0.855799,-1.89014,-0.46132,-1.78139,-1.48689,3.625787,1.786837,-1.58049,-0.6475
0.2,1,0.6,1.518701,0.28367,-1.17821,0.484493,2.560336,0.931608,-1.6965,-0.55725,-2.21701,-1.48045,3.963391,1.838622,-1.64818,-0.66237
0.2,1,0.8,1.706115,0.332593,-1.28688,0.467409,2.245458,0.858728,-0.7754,-0.39811,-3.33175,-1.5912,4.357856,1.796981,-1.55892,-0.60175
0.2,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.2,2,0.2,0.832885,0.1355167,-0.9992018,0.0583355,4.0086624,3.2799736,-12.151398,-9.9261053,19.883977,14.984541,-16.849142,-12.404007,5.7890893,4.2843881
0.2,2,0.4,0.8514779,0.1471213,-0.3260458,0.0328202,-0.8924282,3.4336651,3.7884421,-10.388789,-6.6921368,15.742019,5.156498,-13.09422,-1.377196,4.5426268
0.2,2,0.6,0.8852158,0.1565145,-0.3912028,-0.0057907,-0.7878178,3.6253156,3.5577693,-10.968973,-6.3491249,16.711109,4.8462272,-13.958826,-1.2556058,4.8532715
0.2,2,0.8,0.9511352,0.1534693,-1.0642903,0.1916966,3.3097711,2.2421706,-9.3699961,-6.5009981,14.892041,9.261262,-12.64273,-7.7751453,4.4397097,2.8260643
0.33333,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.33333,0.125,0.2,0.3999453,0.0432523,1.1378099,0.0215395,1.8837409,3.7904607,-5.9120772,-8.1289447,6.9147328,10.763741,-4.2124418,-8.312998,1.0410171,2.5551138
0.33333,0.125,0.4,0.4296335,0.0397925,1.0041041,0.1879821,3.8959378,2.4341024,-12.057383,-2.9044672,18.412611,2.6267076,-14.408772,-2.3395968,4.3022733,0.8089253
0.33333,0.125,0.6,0.4270492,0.0324591,0.9372419,0.1435626,4.6774304,2.7929483,-12.816229,-3.9397629,22.136585,5.996192,-19.63095,-6.0796339,6.3060701,2.0851337
0.33333,0.125,0.8,0.3995502,0.0161665,0.7593599,0.0491796,5.9836408,3.4935697,-15.132435,-6.709461,30.500061,13.737725,-29.316818,-13.713995,9.5533887,4.4513954
0.33333,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.33333,0.25,0.2,0.6381645,0.085263,-0.2547494,0.1512639,6.5598868,2.279472,-16.785781,-3.13343,21.683987,2.3872418,-14.680561,-1.5138985,4.0404689,0.4543945
0.33333,0.25,0.4,0.722944,0.101439,-0.13275,0.314952,5.962394,1.530496,-13.0443,-0.53744,14.48911,-1.5532,-8.66058,1.289636,2.122627,-0.3327
0.33333,0.25,0.6,0.805609,0.121477,-0.55347,0.22497,10.01388,2.387617,-23.1418,-2.08643,29.12971,0.342596,-19.9178,-0.14422,5.519832,0.104208
0.33333,0.25,0.8,0.832067,0.122972,0.210369,0.423374,5.363743,1.354383,-5.43639,1.844801,4.421156,-4.26068,-5.50051,1.675255,2.569092,0.011777
0.33333,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.33333,0.5,0.2,0.9167822,0.1519046,-0.8329923,0.2243972,5.267013,1.8954464,-11.48317,-3.4222778,14.269534,4.0428864,-9.888362,-3.3359097,2.8823826,1.1424959
0.33333,0.5,0.4,1.008418,0.175117,-0.20945,0.425318,0.803438,0.813525,3.116237,0.232386,-9.26061,-2.19529,8.589362,1.834111,-2.78022,-0.52397
0.33333,0.5,0.6,1.20234,0.222217,-0.84613,0.417769,4.419617,0.674891,-5.80604,1.242934,2.266938,-4.15242,0.967034,3.410735,-0.74237,-0.98882
0.33333,0.5,0.8,1.369406,0.273831,-0.25624,0.522065,0.792266,0.038967,6.864394,3.969546,-18.7584,-9.20127,17.02464,7.572407,-5.33429,-2.26131
0.33333,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.33333,1,0.2,1.2554619,0.2245665,-1.270528,0.1648418,5.3824723,3.4055159,-14.954811,-9.6584362,23.731001,14.53051,-19.481595,-11.85166,6.4118814,3.9206556
0.33333,1,0.4,1.30263,0.218712,-0.15782,0.756116,-2.526,-0.22895,10.18254,1.923916,-17.1653,-4.73761,13.53385,4.082074,-4.06567,-1.25745
0.33333,1,0.6,1.412614,0.24796,-0.09369,0.800942,-3.37435,-0.61807,12.58377,3.114274,-20.8438,-6.66603,16.33828,5.566721,-4.87855,-1.68096
0.33333,1,0.8,1.5053276,0.302135,-0.4119768,0.463084,0.8465948,1.527597,-6.1807564,-3.60894,14.714118,4.073472,-14.63226,-3.05031,5.3209771,1.077047
0.33333,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.33333,2,0.2,0.8376294,0.1365429,-1.015033,0.0531598,4.0796464,3.3094628,-12.398254,-10.022244,20.340898,15.161783,-17.278075,-12.584481,5.9462878,4.3568636
0.33333,2,0.4,0.8578558,0.1173823,-0.3356978,0.5937733,-0.886882,-0.0584056,3.7430432,0.7822906,-6.5595632,-2.9803324,4.9671659,2.5765209,-1.2850147,-0.6281954
0.33333,2,0.6,0.8935993,0.1252608,-0.4091679,0.5771663,-0.696676,-0.0010861,3.1316414,0.6133328,-5.4783764,-2.6701696,3.9792295,2.2230706,-0.9268708,-0.4717927
0.33333,2,0.8,0.9611381,0.1520218,-1.0777619,0.1854095,3.4192395,2.5856063,-10.046519,-7.9036293,16.437777,11.91111,-14.263452,-10.256157,5.069766,3.7281358
