t/Ri,a/c,a/t ,"A0, G0","A0, G1","A0, G5","A0, G6","A1, G0","A1, G1","A1, G5","A1, G6","A2, G0","A2, G1","A2, G5","A2, G6","A3, G0","A3, G1","A3, G5","A3, G6","A4, G0","A4, G1","A4, G5","A4, G6","A5, G0","A5, G1","A5, G5","A5, G6","A6, G0","A6, G1","A6, G5","A6, G6"
0.01667,0.125,0.8,0.801819,0.140921,0.769269,-0.123759,1.431166,0.313148,2.017565,1.711558,5.137887,2.922217,0.587239,-14.35931,-7.59004,-2.2316,6.619368,46.270554,-98.112967,0,0,0,7.087092,3.181774,22.94886,52.9641,-27.074441,0,0,0
0.01667,0.25,0,0.6152816,0.0703566,0.6051954,0,-0.3348694,0.2828152,-0.3293793,0,6.295562,1.4036169,6.1923561,0,-15.590618,-0.6511596,-15.335034,0,19.299508,-1.2076596,18.983123,0,-12.488107,1.0318656,-12.283384,0,3.3010035,-0.2423741,3.2468882,0
0.01667,0.25,0.2,0.6229389,0.0895535,0.6114479,-0.056409,-0.2302666,0.174248,-0.196706,0.590692,6.9609935,2.4773249,6.7335744,-2.090123,-19.846329,-4.8948423,-19.26651,2.555809,27.701044,6.0340648,26.945778,-0.293315,-44.5559807,0,0,0,5.4918651,1.4375883,5.3693778,0.576481
0.01667,0.25,0.4,0.723086,0.102834,0.700541,-0.01845,0.076331,0.253971,0.083933,-0.13335,4.136926,1.716387,3.999905,0.829312,-19.48227,0,0,0,6.359236,-0.36686,5.56949,4.131601,-1.86373,0.564594,-1.29432,-3.24219,-0.08104,-0.17314,-0.22222,0.997989
0.01667,0.25,0.6,0.904247,0.152959,0.876212,-0.03233,-0.18565,0.254543,-0.13128,-0.04607,5.729124,1.692264,5.483595,0.33791,-22.85492,0,0,0,7.28881,-2.43354,7.745738,3.026162,-0.96409,2.596528,-1.93687,-2.81383,-0.69207,-0.87978,-0.22222,0.969088
0.01667,0.25,0.8,1.131688,0.222158,1.090752,-0.03796,-0.44198,0.026002,-0.00932,-0.05695,6.705525,3.077342,3.571256,0.478296,-9.95387,-3.85637,0.116235,-2.15639,1.092488,1.22288,-14.9143,4.571059,6.397411,0.757223,18.76786,-4.22642,-3.29028,-0.55984,-7,1.428364
0.01667,0.5,0,0.8776607,0.1277541,0.8632731,0,-0.6729719,0.4368502,-0.6619397,0,3.7721411,0.4904522,3.7103026,0,-6.520906,1.0427434,-6.4140059,0,6.3377934,-2.9631236,6.2338948,0,-3.7028038,2.0826525,-3.6421023,0,0.9872447,-0.5184313,0.9710607,0
0.01667,0.5,0.2,0.9018864,0.1485414,0.8878878,-0.024056,-1.0815324,0.154304,-1.063671,0.234262,6.6630598,2.2745789,6.6354133,-0.79306,-15.564973,-4.5728426,-15.724941,0.927108,20.271752,5.7593465,20.876895,-0.113025,-33.9391624,0,0,0,4.0363397,1.4483622,4.3591221,0.14543
0.01667,0.5,0.4,0.993274,0.164205,0.952957,-0.0392,-0.68256,0.323963,-0.53739,0.236981,2.86827,1.115855,2.299629,-1.11811,-1.60359,-0.36632,-0.79687,2.392615,-11.55819,0,0,0,5.56843,1.521671,4.772093,0.933827,-4.38971,0,0,0
0.01667,0.5,0.6,1.160583,0.213941,1.123219,-0.03223,-1.07632,0.19223,-0.94534,0.091552,4.019789,1.490657,3.410286,-0.29188,-3.03209,-1.01345,-1.79642,0.076849,-3.87058,-0.8145,-4.78237,1.147399,6.911263,1.059723,6.814888,-1.77483,-2.85428,-0.36935,-2.58696,0.783146
0.01667,0.5,0.8,1.329237,0.255574,1.318617,-0.01832,-1.16151,0.224125,-1.43888,-0.10708,3.653565,1.052971,5.294421,0.382212,-2.88353,-0.03137,-6.8009,0.170845,-2.12416,-1.61924,2.476256,-1.95436,3.99405,1.259214,1.299649,2.451987,-3.65039,0,0,0
0.01667,1,0,1.1977992,0.1870117,1.178163,0,-0.524487,0.6987352,-0.5158889,0,0.1498299,0.13169,0.1473738,0,2.3284866,0.7269255,2.2903151,0,-5.1058499,-2.5259384,-5.0221475,0,4.3469049,2.1756251,4.2756443,0,-1.348798,-0.6540458,-1.3266866,0
0.01667,1,0.2,1.2067109,0.2151798,1.1935265,0.000429,-1.7065538,0.0025801,-1.7624606,-0.047751,8.4979605,4.5248744,8.9646344,0.230315,-64.923443,0,0,0,38.773155,20.129832,41.691618,-0.498009,-29.938748,-15.451386,-32.517152,1.104674,9.0165829,4.6591613,9.9089114,-0.543548
0.01667,1,0.4,1.293907,0.212657,1.235282,-0.05948,-0.94144,0.553272,-0.67849,0.52912,1.653191,0.777553,0.667818,-2.6578,-0.33544,-0.69499,1.05942,6.256579,-14.22771,0,0,0,3.923756,1.335911,2.493023,4.02457,-3.5231,0,0,0
0.01667,1,0.6,1.391989,0.241095,1.330568,-0.05898,-1.12574,0.510052,-0.76873,0.529078,1.871387,0.762927,0.291754,-2.64568,-0.74404,-0.57218,2.6225,6.301995,-16.31958,0,0,0,3.031902,1.354815,4.483721,4.37799,-3.91473,0,0,0
0.01667,1,0.8,1.502591,0.265958,1.440972,-0.04287,-1.32086,0.48941,-1.0211,0.181706,1.93121,0.6971,1.01229,-0.43531,-0.76701,-0.48571,0.394409,0.350666,-1.61111,-0.80239,-1.51749,0.205246,2.118791,0.945581,0.706977,-0.44403,-0.73816,-0.3278,0.1,0.184592
0.01667,2,0,0.8150546,0.1359146,0.8016934,0,-0.5623828,0.070234,-0.5531636,0,1.4465771,3.5558581,1.4228626,0,-4.6778133,-11.034445,-4.6011275,0,8.4192164,16.967724,8.2811961,0,-7.9025932,-14.126991,-7.7730423,0,2.9866351,4.8706612,2.9376738,0
0.01667,2,0.2,0.8296376,0.1357441,0.842297,-0.01078,-1.043746,0.0451258,-1.4838582,0.172948,4.4199921,3.3972981,7.5048455,-0.905137,-13.483074,-10.320631,-23.73734,1.685446,21.791644,15.469959,39.436617,-0.567524,-64.832794,0,0,0,5.9870082,4.2106689,11.08267,0.844097
0.01667,2,0.4,0.833051,0.138649,0.8502334,-0.01067,-0.3136,0.0238778,-1.5410277,0.004611,-0.7111,3.4915465,7.8395219,0.009913,3.102863,-10.59671,-24.889211,0.011028,-5.53356,15.956852,41.608812,-0.12523,4.296544,-12.981046,-35.164752,0.184715,-1.15225,4.3833101,11.843785,-0.07437
0.01667,2,0.6,0.86018,0.144787,0.8767225,-0.01376,-0.36596,0.0626517,-1.4859068,0.009703,-0.7108,3.1877176,7.0929349,0.003501,3.356233,-9.6465015,-22.156518,-0.03477,-6.14689,14.316634,36.504262,0.051697,4.889916,-11.481536,-30.362654,-0.01819,-1.35686,3.831177,10.070615,0.001822
0.01667,2,0.8,0.913014,0.1525958,0.9033272,-0.0039,-0.96787,0.0156732,-1.5238135,-0.1111,2.9212,3.5151883,7.0480421,0.578667,-41.435001,0,0,0,12.00792,16.017066,35.548564,0.007969,-9.8246,-12.616239,-28.953022,1.285491,3.362472,4.080281,9.3615973,-0.79814
0.05,0.03125,0,0.1965046,0.005178,0.1871476,0,2.9373464,0.175028,2.7974724,0,-5.2582823,2.771868,-5.0078876,0,7.4889153,-4.6457154,7.1323,0,-6.9282667,4.6780502,-6.5983495,0,3.3673349,-3.276809,3.2069857,0,-0.6677966,0.9840994,-0.6359971,0
0.05,0.03125,0.2,0.2088527,0.0055515,0.1888984,-0.062395,2.420801,0.2359151,2.1971707,-0.759544,-1.2059115,2.2714873,-1.0372558,1.136906,-11.3748352,0,0,0,10.18659,2.5054847,9.1271458,1.340602,-20.7380141,0,0,0,3.0256184,0.6549441,2.8410064,0.041786
0.05,0.03125,0.4,0.233907,0.015641,0.167388,-0.13079,2.486697,0.661412,2.161295,-1.23573,-5.25283,0,0,0,-6.03773,8.000579,3.761173,13.99479,16.35945,-14.1751,-0.35081,-27.3562,-17.0051,10.01939,-3.84641,25.33411,6.02733,-2.72454,1.955556,-8.88786
0.05,0.03125,0.6,0.232156,0.021195,0.128882,-0.14138,3.261786,0.285791,1.806309,-3.56848,-5.35265,2.554554,-2.33026,14.15875,15.41107,-2.87742,8.516882,-48.4004,-19.3707,4.471291,-4.11406,86.1548,9.764186,-5.37467,-4.84259,-68.3331,-1.68391,2.03201,3,20.12987
0.05,0.03125,0.8,0.26468,0.030454,0.080032,-0.24571,3.089548,0.326394,0.938323,-2.48025,-2.79737,1.772593,0.048262,0.1589,16.1803,3.214382,4.784661,-5.98468,-26.1326,-6.91089,9.201279,17.1917,16.06162,3.817756,-20.88,-7.77715,-3.63413,-0.83924,8.714286,-0.86281
0.05,0.0625,0,0.2695332,0.0138667,0.2566981,0,2.1626001,0.1827458,2.0596191,0,-1.6551569,2.5749608,-1.57634,0,-1.2970208,-3.9044679,-1.2352581,0,4.5604304,3.3556301,4.3432667,0,-4.3163876,-2.1772209,-4.1108457,0,1.4010655,0.6420134,1.3343486,0
0.05,0.0625,0.2,0.2802768,0.0171658,0.2635526,-0.049038,2.0413508,0.2157598,1.9313264,-0.179528,-0.957752,2.4727789,-0.9120544,-0.245405,-1.4564195,-3.9201614,-1.2450163,1.062539,2.9169446,4.1177933,2.5909773,-0.796747,-2.104667,-3.2563293,-1.9333722,0.372791,0.5129783,1.0723311,0.485376,-0.161745
0.05,0.0625,0.4,0.308341,0.031282,0.275028,-0.08905,2.385585,0.343854,2.180658,-0.66012,-1.92183,1.72884,-1.79678,0.573355,1.980357,-0.33687,2.383297,0.449597,-5.28555,0,0,0,-0.37504,2.06992,-0.36301,0.241705,0.23656,-0.60866,0.333333,-0.13118
0.05,0.0625,0.6,0.40112,0.04239,0.279413,-0.170061,1.195553,0.354881,2.740461,-2.550887,10.28517,2.140459,-5.12006,5.601111,-38.4322,-1.33018,17.01671,-17.785271,67.85784,0.71235,-25.5409,29.901886,-57.9926,-1.89561,17.13694,-18.42874,18.745,1.00726,-4.53333,3.433799
0.05,0.0625,0.8,0.505861,0.060908,0.353381,-0.253951,0.610979,0.440816,1.765549,-2.233084,16.92296,2.163456,3.450359,-0.16907,-51.7085,0.620647,-4.49325,-10.898011,81.15173,-3.84181,6.053051,25.769169,-66.0733,1.977736,-8.46815,-11.742322,21.1833,-0.18314,3.870968,-0.486481
0.05,0.125,0,0.4065238,0.032027,0.3871657,0,0.7772483,0.1825342,0.7402362,0,3.8861644,2.2670449,3.7011086,0,-12.573943,-2.7076615,-11.975184,0,16.760207,1.2088194,15.962102,0,-11.014593,-0.377743,-10.490089,0,2.8706957,0.0763155,2.7339962,0
0.05,0.125,0.2,0.4109456,0.0473201,0.3895573,-0.043736,1.1190116,0.006733,1.087227,0.156502,1.7995105,3.9647433,1.5921659,-1.031307,-6.3821558,-9.3001823,-5.6384454,1.510589,8.0421594,13.031398,6.9313961,0.166447,-20.9144071,0,0,0,1.2974798,3.143778,1.0619525,0.57562
0.05,0.125,0.4,0.468062,0.05261,0.443136,-0.0626,1.518072,0.345523,1.185089,-0.30933,0.261454,1.529331,2.236275,0.861954,-11.01896,0,0,0,-1.27856,-2.97463,10.52762,4.997917,2.464007,2.94,-7.40157,-4.46402,-1.15292,-0.98952,2,1.457208
0.05,0.125,0.6,0.566516,0.081748,0.522093,-0.07386,1.576792,0.350414,1.469745,-0.53197,1.205982,2.014082,1.371666,-0.7208,-1.77762,-1.23646,-2.53674,8.069399,-1.24002,-1.23405,0.921533,-17.6815,2.589911,1.407119,0.185185,16.81588,-7.70815,0,0,0
0.05,0.125,0.8,0.714694,0.124282,0.658775,-0.15252,1.272546,0.261784,1.306067,-0.21398,4.866052,3.120477,3.793123,-1.23153,-7.40263,-3.04719,-4.55101,2.672946,-0.92888,-0.59553,-3.48687,0.882861,6.64832,2.107423,7.25432,-3.63949,-3.09947,-0.92882,-2.96296,1.681726
0.05,0.25,0,0.6152816,0.0703566,0.5859829,0,-0.3348694,0.2828152,-0.3189229,0,6.295562,1.4036169,5.9957733,0,-15.590618,-0.6511596,-14.848208,0,19.299508,-1.2076596,18.380484,0,-12.488107,1.0318656,-11.893435,0,3.3010035,-0.2423741,3.1438124,0
0.05,0.25,0.2,0.6185825,0.088847,0.5938754,-0.068112,-0.1889201,0.176664,-0.2661124,0.573522,6.6630201,2.4509045,6.9889172,-2.088373,-18.947461,-4.8210542,-20.068484,2.609863,26.356152,5.9307746,28.334612,-0.301611,-44.6987952,0,0,0,5.2089411,1.4174542,5.7446666,0.592512
0.05,0.25,0.4,0.712046,0.102436,0.67165,-0.04371,0.09973,0.239373,-0.02686,-0.16882,3.700271,1.799183,4.415434,0.914318,-19.97475,0,0,0,3.532436,0.154797,8.042526,5.316,0.471357,0.171592,-3.38083,-4.45442,-0.82271,-0.0598,0.444444,1.427398
0.05,0.25,0.6,0.870173,0.146961,0.823171,-0.07487,-0.20135,0.230001,-0.36488,-0.05314,5.491611,1.800534,6.724734,0.104972,-25.99649,0,0,0,6.12685,-1.90665,15.26337,2.5097,-0.13088,2.253983,-8.23232,-2.67221,-0.94286,-0.79983,1.777778,0.974096
0.05,0.25,0.8,1.066158,0.203395,0.999482,-0.10061,-0.682,0.152657,-0.45719,-0.029,8.23472,2.08571,6.575467,-0.09901,-26.81231,0,0,0,11.38461,-4.07884,4.026859,1.959717,-2.42135,4.976272,2.892857,-2.30109,-0.48766,-1.87104,-2,0.826815
0.05,0.5,0,0.8776607,0.1277541,0.8358676,0,-0.6729719,0.4368502,-0.6409257,0,3.7721411,0.4904522,3.5925152,0,-6.520906,1.0427434,-6.2103867,0,6.3377934,-2.9631236,6.0359933,0,-3.7028038,2.0826525,-3.52648,0,0.9872447,-0.5184313,0.9402333,0
0.05,0.5,0.2,0.898918,0.1482951,0.8597078,-0.031818,-1.0427963,0.1559585,-1.0466621,0.235803,6.3805369,2.2564549,6.5257761,-0.799634,-14.66291,-4.5210175,-15.49616,0.948747,18.841814,5.696524,20.638594,-0.118427,-32.6697536,0,0,0,3.6986806,1.4409953,4.3300207,0.146739
0.05,0.5,0.4,0.987195,0.164101,0.915247,-0.05483,-0.69701,0.311629,-0.53275,0.220159,2.892247,1.174598,2.26552,-1.0038,-1.69638,-0.56572,-0.74126,2.15106,-10.69653,0,0,0,5.259599,1.230337,4.772093,0.83111,-4.1831,0,0,0
0.05,0.5,0.6,1.141602,0.210396,1.066552,-0.05879,-1.09126,0.18696,-0.88875,0.107211,4.050481,1.486406,3.162617,-0.32288,-3.09746,-0.96351,-1.2716,0.137697,-3.64152,-0.91746,-5.21797,1.122731,6.625857,1.160405,6.910409,-1.73426,-2.74298,-0.40736,-2.56522,0.748283
0.05,0.5,0.8,1.285838,0.247497,1.23528,-0.05409,-1.06897,0.217533,-1.30225,-0.09275,3.032382,1.10264,4.632666,0.389742,-5.89368,0,0,0,-8.15754,0,0,0,6.677471,1.086184,2.982456,1.644389,-4.6261,0,0,0
0.05,1,0,1.1977992,0.1870117,1.140761,0,-0.524487,0.6987352,-0.4995114,0,0.1498299,0.13169,0.1426952,0,2.3284866,0.7269255,2.2176067,0,-5.1058499,-2.5259384,-4.8627143,0,4.3469049,2.1756251,4.1399095,0,-1.348798,-0.6540458,-1.2845695,0
0.05,1,0.2,1.2084687,0.2163478,1.1555075,-0.003771,-3.4913238,0,0,0,8.6186987,4.610916,8.6393123,0.244763,-64.523225,0,0,0,39.288339,20.529426,40.064649,-0.486459,-30.318733,-15.746786,-31.243623,1.1025,9.1234045,4.7419942,9.5190147,-0.543379
0.05,1,0.4,1.291315,0.211291,1.19169,-0.06914,-0.96501,0.571016,-0.66764,0.530762,1.805754,0.655601,0.745023,-2.64579,-0.91749,-0.36237,0.799239,6.29964,-13.22197,0,0,0,2.852755,1.643502,2.153489,4.174029,-3.20415,0,0,0
0.05,1,0.6,1.385229,0.238974,1.286445,-0.07581,-1.14701,0.523918,-0.83875,0.56922,1.919405,0.675763,0.903976,-2.80666,-0.71448,-0.37199,0.852483,6.718282,-14.47086,0,0,0,3.170269,1.448651,2.446512,4.680311,-3.46185,0,0,0
0.05,1,0.8,1.489488,0.264098,1.390072,-0.06358,-1.35114,0.48334,-1.08853,0.216491,2.131277,0.743841,1.70497,-0.57199,-1.25783,-0.68049,-1.5479,0.773107,-0.80555,-0.38329,1.369028,-0.41854,1.448803,0.572737,-1.42326,0.022733,-0.5327,-0.2136,0.7,0.041786
0.05,2,0,0.8150546,0.1359146,0.7762429,0,-0.5623828,0.070234,-0.5356029,0,1.4465771,3.5558581,1.3776924,0,-4.6778133,-11.034445,-4.45506,0,8.4192164,16.967724,8.018301,0,-7.9025932,-14.126991,-7.5262791,0,2.9866351,4.8706612,2.8444143,0
0.05,2,0.2,0.8303757,0.1354705,0.8151606,-0.009096,-1.0498204,0.0543807,-1.4268649,0.126128,4.4477334,3.3359372,7.2227537,-0.670689,-13.542741,-10.128052,-22.829526,1.246936,21.849163,15.148588,37.909858,-0.369064,-63.016121,0,0,0,5.9769347,4.1164665,10.649474,0.630694
0.05,2,0.4,0.833078,0.1377281,0.8233414,-0.01348,-0.30845,0.0408094,-1.4926311,-0.00439,-0.75472,3.3855168,7.6320418,0.05926,3.265744,-10.277166,-24.161868,-0.10175,-5.81595,15.44127,40.274146,0.017509,4.54655,-12.54494,-33.946581,0.091839,-1.24047,4.2347369,11.40791,-0.04899
0.05,2,0.6,0.859513,0.144167,0.8479635,-0.01875,-0.35819,0.0764692,-1.4134353,0.010261,-0.77036,3.0963445,6.7655216,0.010825,3.577276,-9.3576065,-21.067314,-0.04439,-6.52514,13.828183,34.623427,0.062074,5.223511,-11.044497,-28.746902,-0.02408,-1.47527,3.6744786,9.5236582,0.004053
0.05,2,0.8,0.911869,0.1520131,0.8750218,-0.01011,-0.96158,0.0313966,-1.4693251,-0.10691,2.885803,3.4128759,6.8784396,0.561317,-40.259656,0,0,0,11.70976,15.464464,34.321483,-0.02574,-9.51935,-12.118677,-27.816896,1.257437,3.237164,3.9007626,8.9556168,-0.77043
0.1,0.03125,0,0.1965046,0.005178,0.1786409,0,2.9373464,0.175028,2.6703146,0,-5.2582823,2.771868,-4.7802564,0,7.4889153,-4.6457154,6.8081046,0,-6.9282667,4.6780502,-6.2984246,0,3.3673349,-3.276809,3.0612136,0,-0.6677966,0.9840994,-0.6070882,0
0.1,0.03125,0.2,0.207305,0.0043895,0.1506071,-0.12112,2.4043916,0.2579812,1.8944151,-0.96255,-1.2521489,1.9801891,-1.5339682,-2.42986,-3.8112746,-2.011502,0.0383312,15.99841,9.7691991,0.9000182,3.8549836,-29.2661,-8.9612397,-0.6939037,-5.2088399,24.85092,2.883622,0.2816436,1.9521928,-8.06968
0.1,0.03125,0.4,0.215486,0.017858,0.0618685,-0.18308,2.80035,0.307916,0.5599721,-2.44964,-3.04539,1.681398,1.3932612,2.881276,2.053216,-0.01661,-3.1664766,-1.68673,3.410859,-2.6394,12.22355,-0.66637,-6.8487,2.207414,-14.947058,5.669697,2.97795,-0.69762,5.3365097,-3.56515
0.1,0.03125,0.6,0.233493,0.020541,-0.047839,-0.520416,2.780435,0.388819,-1.168789,2.932518,-2.06965,1.149927,4.712323,-20.618744,2.657911,2.487747,-11.668796,20.746973,1.45353,-5.73181,35.914787,19.477781,-5.8352,3.642785,-38.382816,-35.192654,2.81259,-0.91726,12.47883,13.184401
0.1,0.03125,0.8,0.24277,0.030472,-0.20961,-0.953442,2.803535,0.206744,-1.03188,12.204386,-1.27137,2.970967,-4.98095,-57.690628,5.462065,-3.25734,12.31126,61.528233,-6.13619,4.973979,10.12779,25.207428,1.510885,-5.44645,-15.473,-67.444443,0.0547,1.82856,1.596913,27.160437
0.1,0.0625,0,0.2695332,0.0138667,0.24503,0,2.1626001,0.1827458,1.966,0,-1.6551569,2.5749608,-1.5046882,0,-1.2970208,-3.9044679,-1.17911,0,4.5604304,3.3556301,4.1458455,0,-4.3163876,-2.1772209,-3.9239891,0,1.4010655,0.6420134,1.2736964,0
0.1,0.0625,0.2,0.2779608,0.0160185,0.24193,-0.084547,2.0193256,0.2199692,1.7627817,-0.437456,-0.9275729,2.3978435,-0.739357,-0.136035,-1.5950891,-3.7534347,-1.2164716,1.835767,3.1906437,3.9341356,2.5994393,-1.935012,-2.3502174,-3.1541845,-2.1071979,1.13674,0.5991162,1.0504548,0.5817704,-0.376258
0.1,0.0625,0.4,0.301159,0.0201666,0.2220849,-0.1378,2.236935,0.2827653,1.6042375,-1.36432,-1.2366,2.1695559,-0.5613839,1.410636,-0.227,-2.9258419,0.9851166,1.09718,2.251246,3.5150238,0.0274225,-2.95826,-2.83872,-3.533617,-1.605479,3.402598,1.01234,1.298604,0.7445933,-1.45004
0.1,0.0625,0.6,0.322433,0.041083,0.1875036,-0.23379,2.784889,0.231398,1.1459365,-1.73481,-3.99337,3.057756,0.9632276,1.414914,11.32678,-4.87771,-0.2360816,-2.0114,-16.755,6.313355,4.0646159,6.718376,10.9782,-5.79183,-7.1055726,-5.03997,-2.78311,2.00041,2.8178537,0.88668
0.1,0.0625,0.8,0.411765,0.060944,0.1284298,-0.30319,1.704418,0.059269,0.6557187,-2.3426,7.413284,5.064858,2.0158926,1.426085,-40.8157275,0,0,0,41.66298,16.2816,9.0901536,13.11448,-71.427792,0,0,0,11.8385,4.56037,4.9195995,0.46436
0.1,0.125,0,0.4065238,0.032027,0.3695673,0,0.7772483,0.1825342,0.7065891,0,3.8861644,2.2670449,3.5328764,0,-12.573943,-2.7076615,-11.430857,0,16.760207,1.2088194,15.236552,0,-11.014593,-0.377743,-10.013266,0,2.8706957,0.0763155,2.6097236,0
0.1,0.125,0.2,0.4073632,0.0463249,0.3672804,-0.069092,1.1141359,-0.0012662,1.0342299,0.071316,1.7772808,4.0186652,1.4947987,-1.032852,-6.3608686,-9.5730735,-5.261225,1.813871,8.043693,13.576928,6.4821928,-0.086293,-21.0991558,0,0,0,1.297765,3.3001718,1.0109412,0.581438
0.1,0.125,0.4,0.457024,0.0614672,0.3967885,-0.11626,1.408392,0.0306071,1.1376492,-0.38613,0.688715,4.1452838,1.327228,0.198114,-2.20963,-9.9995542,-3.7178419,0.17381,0.847375,14.683048,4.326595,1.23042,0.939313,-11.862862,-3.0093646,-1.77263,-0.73355,3.7194167,0.852804,0.672672
0.1,0.125,0.6,0.522307,0.068138,0.4463316,-0.17984,1.519723,0.347099,1.1343342,-0.57748,1.251787,1.848248,1.5987945,-0.00795,-2.38057,-0.69584,-1.3817396,1.146621,-0.19061,-1.92388,-0.9469882,0.635488,1.95562,1.720244,1.1230761,-1.60471,-1.00727,-0.47984,-0.336263,0.587876
0.1,0.125,0.8,0.629493,0.098203,0.5067261,-0.2496,1.436651,0.333967,0.8959043,-0.66607,2.551755,2.32188,2.5894421,-1.91608,0.41517,-0.80354,3.3629236,7.624482,-40.928898,0,0,0,18.54737,4.224973,16.491438,2.533723,-14.9453206,0,0,0
0.1,0.25,0,0.6152816,0.0703566,0.5593473,0,-0.3348694,0.2828152,-0.3044264,0,6.295562,1.4036169,5.7232382,0,-15.590618,-0.6511596,-14.173289,0,19.299508,-1.2076596,17.545007,0,-12.488107,1.0318656,-11.352825,0,3.3010035,-0.2423741,3.0009118,0
0.1,0.25,0.2,0.6203701,0.0882439,0.5619179,-0.083373,-0.2735697,0.1706464,-0.2210541,0.536033,7.141954,2.4734911,6.4445349,-2.037209,-20.356869,-4.8946737,-18.440179,2.586891,28.489937,6.0398855,25.960076,-0.157886,-44.8558199,0,0,0,5.6739197,1.436404,5.2543664,0.682032
0.1,0.25,0.4,0.705106,0.103037,0.629441,-0.08098,-0.02316,0.24794,-0.06962,-0.13331,4.302381,1.702747,4.325025,0.4934,-20.0175,0,0,0,6.593755,-0.45401,7.843106,3.772953,-1.94802,0.687271,-3.33503,-3.43699,-0.08204,-0.21955,0.444444,1.131434
0.1,0.25,0.6,0.827244,0.141229,0.743438,-0.12841,-0.14733,0.201031,-0.30354,-0.05393,4.831186,1.983964,5.91061,-0.15168,-21.58039,0,0,0,3.148878,-0.81838,11.93415,2.25058,2.082421,1.348469,-5.90657,-2.80159,-1.59323,-0.50361,1.111111,1.044661
0.1,0.25,0.8,0.984889,0.181668,0.859233,-0.17273,-0.59193,0.205782,0.034772,-0.01021,7.519862,1.681088,2.763242,-0.50902,-13.5101,0.697802,1.725028,0.570676,8.816464,-6.07296,-14.8701,2.013552,-0.48163,6.567973,17.49107,-3.06367,-1.16355,-2.38642,-6.5,1.171402
0.1,0.5,0,0.8776607,0.1277541,0.7978736,0,-0.6729719,0.4368502,-0.6117927,0,3.7721411,0.4904522,3.4292191,0,-6.520906,1.0427434,-5.9280964,0,6.3377934,-2.9631236,5.76163,0,-3.7028038,2.0826525,-3.3661855,0,0.9872447,-0.5184313,0.8974955,0
0.1,0.5,0.2,0.8973156,0.147431,0.8192994,-0.043044,-1.0578646,0.1597183,-0.992242,0.241766,6.4202252,2.2167686,6.164176,-0.829633,-14.707694,-4.3932515,-14.49039,1.007194,18.854428,5.4975121,19.139105,-0.090337,-31.4517224,0,0,0,3.689895,1.3937659,3.9753597,0.197561
0.1,0.5,0.4,0.979714,0.16347,0.870493,-0.07408,-0.72548,0.303087,-0.55068,0.23594,2.949319,1.178026,2.308923,-1.11856,-1.78037,-0.53821,-0.93416,2.458273,-10.56577,0,0,0,5.115045,1.296022,4.432559,1.059608,-4.12264,0,0,0
0.1,0.5,0.6,1.115407,0.204829,1.003732,-0.08893,-1.06573,0.191342,-0.91969,0.126962,3.77272,1.436455,3.431825,-0.41273,-2.10087,-0.8279,-2.24686,0.21008,-5.19315,-1.08086,-3.44584,1.383597,7.785862,1.268753,5.431489,-2.1123,-3.08622,-0.44104,-2.1087,0.893322
0.1,0.5,0.8,1.243144,0.238382,1.140938,-0.09642,-1.11535,0.208213,-1.12504,-0.03951,3.398414,1.174369,3.732774,0.173309,-1.68643,-0.38882,-2.15068,0.298885,-10.43667,0,0,0,5.374158,0.768977,6.053333,1.635195,-5.09004,0,0,0
0.1,1,0,1.1977992,0.1870117,1.0889082,0,-0.524487,0.6987352,-0.4768064,0,0.1498299,0.13169,0.1362091,0,2.3284866,0.7269255,2.1168064,0,-5.1058499,-2.5259384,-4.6416818,0,4.3469049,2.1756251,3.9517318,0,-1.348798,-0.6540458,-1.22618,0
0.1,1,0.2,1.2074332,0.2154039,1.1036486,-0.010858,-3.389409,0,0,0,8.623728,4.5272627,8.2081429,0.173775,-62.760396,0,0,0,39.172348,20.173925,37.929125,-0.45527,-30.211985,-15.484935,-29.571408,0.887363,9.0845561,4.6634559,9.0059756,-0.422735
0.1,1,0.4,1.285913,0.2263929,1.139238,-0.077,-0.94875,0.2417342,-0.66501,0.514255,1.600253,2.6832302,0.842234,-2.57207,-0.18144,-7.2978158,0.50455,6.165001,-2.97796,10.667447,-2.11561,-7.3245,3.72951,-8.5251084,1.790698,4.156148,-1.42413,2.7415796,-0.5,-0.86183
0.1,1,0.6,1.375315,0.237641,1.227834,-0.08917,-1.17021,0.519752,-0.85588,0.538032,2.021815,0.678519,1.20695,-2.64376,-1.01813,-0.41245,-0.02676,6.394937,-11.95364,0,0,0,2.472822,1.266194,1.404651,4.606581,-2.87494,0,0,0
0.1,1,0.8,1.468863,0.259624,1.321018,-0.0851,-1.30847,0.518594,-1.07371,0.220041,1.835631,0.507792,1.934358,-0.5637,-0.17962,0.004241,-2.15426,0.72561,-2.4202,-1.33281,2.310699,-0.253,2.604877,1.257832,-2.14884,-0.14424,-0.86846,-0.42215,0.9,0.10039
0.1,2,0,0.8150546,0.1359146,0.7409591,0,-0.5623828,0.070234,-0.5112573,0,1.4465771,3.5558581,1.31507,0,-4.6778133,-11.034445,-4.2525573,0,8.4192164,16.967724,7.6538327,0,-7.9025932,-14.126991,-7.1841755,0,2.9866351,4.8706612,2.7151227,0
